ensembl_gene_id,gene_symbol,SRR35143100,SRR35143101,SRR35143102,SRR35143106,SRR35143107,SRR35143108,SRR19070038,SRR19070039,SRR19070040,SRR19070035,SRR19070036,SRR19070037
ENSMUSG00000041685,Fcho2,162.22,226.543,363.431,161.407,141.80900000000003,201.98,196.369,231.213,169.17000000000002,444.4440000000001,144.13400000000001,287.181
ENSMUSG00000041688,Amot,728.935,703.77,947.254,809.083,592.221,1123.018,495.20500000000004,384.583,428.072,1022.333,457.91,654.617
ENSMUSG00000041696,Rasl12,8.946,10.41,10.754999999999999,0,11.98,4.086,6.748,13.082,15.277000000000001,34.251,9.26,20.573999999999998
ENSMUSG00000041697,Cox6a1,2367.0570000000002,2458.4249999999997,2266.714,2351.004,2267.475,2136.939,3524.516,4506.437,4016.6969999999997,1447,3209.279,3958.899
ENSMUSG00000041698,Slco1a1,0,0,0,0,0,0,1,0,0,0,0,2
ENSMUSG00000041700,Lhfpl1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041702,Btbd7,32.555,27.628,34.651,37.272999999999996,28.427,60.441,10.33,25.967,31.631999999999998,80.79899999999999,18.3,27.945999999999998
ENSMUSG00000041703,Zic5,0,0,0,0,0,0,2.892,0,0,0,0,4.414
ENSMUSG00000041707,Tmem273,0,1,0,2,1,0,1,2,0,2,0,0
ENSMUSG00000041708,Mpped1,108.532,98.215,85.27799999999999,32.85,78.582,114.90199999999999,129.964,77.51400000000001,79.954,62.202,125.376,131.27200000000002
ENSMUSG00000041710,Trpc5,0,0,0,0,0,0,0,2.855,0,0,0,0
ENSMUSG00000041716,Gm20604,602.494,590.439,495.414,455.278,492.327,482.22,501.047,645.299,618.586,447.038,464.864,541.192
ENSMUSG00000041718,Alg13,115.56899999999999,114.67899999999999,103.93999999999998,128.319,81.612,128.366,88.741,93.592,125.01700000000001,215.16,94.042,107.94399999999999
ENSMUSG00000041720,Pi4ka,281.927,222.70699999999997,197.509,199.83200000000002,186.60999999999999,250.15400000000005,392.76300000000003,393.348,438.5199999999999,494.602,320.7949999999999,430.119
ENSMUSG00000041722,Khdc1c,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000041729,Coro2b,60.80500000000001,36.357,31.277,53.400999999999996,44.591,70.869,38.762,64.824,63.57599999999999,87.40100000000001,53.315999999999995,68.13000000000001
ENSMUSG00000041730,Drgx,12.166,7.399,3.693,17.286,11.506,46.782,0,8.195,17.061,0,34.89,27.104
ENSMUSG00000041731,Pgm5,0,0,0,0,0,0,25.296,0,9.655,0,0,0
ENSMUSG00000041733,Coq5,0,7.106,2.309,2.083,0,2.956,10.567,1.013,1.021,22.259999999999998,11.709,3.405
ENSMUSG00000041735,AAdacl4fm3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041736,Tspo,0,1.407,1.112,0,0,0,0,0,0,0,0,0
ENSMUSG00000041737,Tmem45b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041740,Rnf10,20.563000000000002,34.91,48.336,68.795,10.004,16.808,127.196,162.457,165.512,406.81500000000005,42.156,41.836
ENSMUSG00000041741,Pde3a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041747,Utp15,13.142,15.33,13.154,23.719,17.572000000000003,30.272000000000002,22.671,29.073,37.037000000000006,63.343,28.451999999999998,25.172
ENSMUSG00000041750,Cd1d2,1,0,0,0,0,0,0,0,0,0,0,1.929
ENSMUSG00000041757,Plekha6,238.538,177.99900000000002,200.60399999999998,179.254,168.35000000000002,300.03,357.55899999999997,445.66999999999996,498.99800000000005,473.24199999999996,367.861,514.959
ENSMUSG00000041762,Gpr155,7.932,17.12,13.662,13.624000000000002,13.793,13.878,25.878,40.811,40.121,40.580999999999996,4.353,19.747
ENSMUSG00000041763,Tpp2,55.482,46.799,38.073,51.238,19.984,53.143,24.961000000000002,15.066,44.651,47.034,35.81,37.851
ENSMUSG00000041765,Ubac2,0,0,0,3.25,0,0,0,0,0,0,0,0
ENSMUSG00000041769,Ppp2r2d,107.808,100.43299999999999,115.39200000000001,101.211,102.06400000000001,106.487,81.83,131.163,100.897,145.911,86.38900000000001,62.072
ENSMUSG00000041771,Slc24a4,0,31.374,0,29.378,0,31.708,46.33,30.956,86.019,0,23.028,48.237
ENSMUSG00000041774,Ydjc,16.773,12.622,16.299,12.865,12.721,14.491000000000001,13.574,9.554,12.89,10.161999999999999,6.015000000000001,4.553
ENSMUSG00000041777,Cir1,15.313,27.771,10.565,10.145,10.027,25.876,4.619,14.113,9.544,32.555,1.831,7.612
ENSMUSG00000041779,Tram2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041782,Lad1,0,1.847,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041791,Capza3,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041794,Myrip,0,2.156,1.316,0,1.745,0,1,1,5.0169999999999995,1.004,0,1.324
ENSMUSG00000041797,Abca9,0,0,0,1.051,0,0,0,2.033,0,1.054,0,1.027
ENSMUSG00000041798,Gck,1,0,0,1,0,0,1,0,11.657,0,0,2.753
ENSMUSG00000041801,Phlda3,2.079,2.245,8.949,5.414,2.275,0,9.935,8.65,0,67.879,9.821,13.132
ENSMUSG00000041809,Efhc1,2,2,2.557,1,0,3,0,0,0,1.488,0,1
ENSMUSG00000041815,Poldip3,51.966,30.918,39.986,56.914,44.38699999999999,54.830000000000005,62.349,95.342,66.914,102.877,68.379,79.38300000000001
ENSMUSG00000041817,Fam169a,1325.058,1297.513,1163.3329999999999,1243.698,1319.729,1318.487,807.453,1030.183,936,1759,686,870.631
ENSMUSG00000041827,Oasl1,0,0,1,0,0,0,0,3.322,2,0,1.097,0
ENSMUSG00000041828,Abca8a,21.183,14.218,6.795999999999999,29.593,25.723000000000003,14.280999999999999,0,1.858,1.276,6.079,4.604,3.612
ENSMUSG00000041831,Sytl3,8.207,11,5,17.379,24.999999999999996,6,7,7,0,8,7,8.317
ENSMUSG00000041836,Ptpre,710.458,843.41,684.1220000000001,1038.001,783.032,750.397,795.8299999999999,1022.3589999999999,975.756,1274.999,806.9989999999999,934.471
ENSMUSG00000041837,Pdcd7,0,0,9.473,0,32.148,0,99.572,84.848,94.772,122.591,60.619,57.835
ENSMUSG00000041840,Haus1,40.874,27.689,35.912,57.956,41.213,41.98,38.974,69.872,65.58,76.842,54.577,53.064
ENSMUSG00000041841,Rpl37,85.547,85.584,94.04599999999999,85.43,80.72,111.77499999999999,721.391,876.0840000000001,763.6550000000001,341.25699999999995,647.8679999999999,659.409
ENSMUSG00000041842,Fhdc1,0,0,0,0,0,0,0,0,1.27,0,0,0
ENSMUSG00000041845,Rhod,26.58,30.508,20.698,34.45,21.417,18.335,9.981,13.424,23.018,35.261,25.385,33.956
ENSMUSG00000041846,Ppp4r3a,261.433,211.06199999999995,231.638,273.255,176.667,232.25599999999997,180.49699999999999,206.238,223.38,637.0360000000001,156.056,219.031
ENSMUSG00000041849,Card6,0,4.085,8.547,3.243,2.961,0,2.817,0,2.462,0,0,0
ENSMUSG00000041852,Tcf20,465.18399999999997,402.859,360.499,486.30899999999997,469.27,446.995,237.298,313.83799999999997,252.73700000000002,972.237,190.35099999999997,214.134
ENSMUSG00000041857,Oosp1,0,0,0,1,0,1,0,0,0,0,0,0
ENSMUSG00000041859,Mcm3,0,0,0,0,2.513,0,0,0,0,0,5.376,0
ENSMUSG00000041870,Ankrd13a,1116.2110000000002,1180.6670000000001,1162.105,1163,1277.001,1176.0030000000002,1339.143,1613,1402.0710000000001,3012.0000000000005,1195.923,1448.0100000000002
ENSMUSG00000041872,Il17f,0,0,0,0,0,0,0,0,0,6,1.851,0
ENSMUSG00000041879,Ipo9,633.776,698.7179999999997,530.0400000000001,579.8319999999999,600.7150000000001,757.0490000000001,904.7479999999997,994.0169999999999,983.379,703.7129999999999,756.5830000000001,892.0840000000001
ENSMUSG00000041881,Ndufa7,40.135,39.769000000000005,36.655,58.532,57.988,61.287,66.688,87.56200000000001,71.42999999999999,64.854,75.944,79.068
ENSMUSG00000041885,Or56a41,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041886,Macc1,1,2,3,4,0,0,1.864,2,0,3,2,2
ENSMUSG00000041889,Shisa4,788.769,808.4159999999999,743.749,791.996,842.0070000000001,769.236,1328.873,1479.133,1538.086,1157.471,1426.613,1538.557
ENSMUSG00000041890,Git2,133.454,116.317,149.082,134.82,119.945,175.107,207.591,302.019,278.108,470.29999999999995,219.08700000000002,298.656
ENSMUSG00000041891,Lman1,782,822,663,789,710,799,606.411,730,688,970.9999999999999,518.582,561.9999999999999
ENSMUSG00000041895,Wipi1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041907,Gpr45,139,182,142,162,138,163.032,149,192.04,179,202,177,145
ENSMUSG00000041911,Dlx1,1,2,2,1,0,2,9,0,3,8,1,2
ENSMUSG00000041912,Tdrkh,1.147,0,0,0,0,0,0,0,0,1.872,0,1.302
ENSMUSG00000041915,Ammecr1l,34.989,43.466,47.111,38.892,23.012,72.611,67.692,77.462,65.617,143.485,61.292,55.253
ENSMUSG00000041920,Slc16a6,4.845000000000001,4.872,1.209,4.168,3.2960000000000003,3.353,0,14.121,3.692,3.361,9.549,3.419
ENSMUSG00000041921,Metap1d,366.975,323.081,309.122,367.34,254.881,354.23,367.3179999999999,528.9820000000001,464.615,492.15999999999997,354.07399999999996,338.4390000000001
ENSMUSG00000041923,Nol4,140.776,186.757,137.39,132.509,200.328,163.502,169.89300000000003,141.877,177.885,244.881,116.49,134.903
ENSMUSG00000041926,Rnpep,89.38,72.31700000000001,58.377,80.949,56.047999999999995,57.173,105.64500000000001,102.71,108.174,164.392,107.79499999999999,132.85700000000003
ENSMUSG00000041930,Fam222a,0,0,0,1.385,0,2.565,1.116,0,0,1.368,0,2.356
ENSMUSG00000041935,Rimoc1,0,1.665,0,0,0,0,6.596,8.714,5.582,5.51,2.143,0
ENSMUSG00000041936,Agrn,1853.039,1614.775,1404.741,1651.4479999999999,1338.362,1644.031,3217.89,4156.3240000000005,3648.9439999999995,1721.4149999999997,2966.809,4175.745
ENSMUSG00000041939,Mvk,20.128,8.308,34.037,44.658,34.08,27.682,80.569,123.79299999999999,79.783,51.253,111.35000000000001,74.751
ENSMUSG00000041945,Mfsd9,95.99999999999999,101,101,98,107,78,135,115,91,129,117,89
ENSMUSG00000041949,Tango6,0,1.968,0,0,0,0,0,0,0,0,2.478,0
ENSMUSG00000041954,Tnfrsf18,16,22.977,19.807000000000002,11.756,18.855,17.511,1,0,0,0,0,0
ENSMUSG00000041957,Pkp2,0,0,0,0,1.153,0,0,0,0,4.329,1.34,0
ENSMUSG00000041958,Pigs,1020.511,981.155,982.074,1028.691,1014.718,941.92,1154.551,1386.718,1245.542,946,960.473,1243
ENSMUSG00000041959,S100a10,0,0,0,1.007,1.007,1.011,1.033,1.021,0,1.006,0,0
ENSMUSG00000041961,Znrf3,79.771,47.749,56.558,65.925,60.495,57.107,86.456,103.572,83.982,127.075,73.749,94.111
ENSMUSG00000041966,Dcaf17,16.525,11.239,12.937999999999999,12.09,7.7540000000000004,11.478,9.228,7.079,9.728,26.065,12.940999999999999,7.563
ENSMUSG00000041974,Spidr,3.055,10.423,3.018,3.082,10.194,10.504,12.042,6.433,12.272,20.624,7.062,5.001
ENSMUSG00000041975,Mettl8,30.464,35.015,41.712,34.935,18.419,49.60399999999999,55.34400000000001,70.233,55.117000000000004,144.95399999999998,33.815,57.859
ENSMUSG00000041977,Arhgef11,261.434,243.41200000000003,216.945,228.45199999999997,280.47,223.17,2048.121,2506.305,2358.992,2927.4460000000004,1842.592,2115.8059999999996
ENSMUSG00000041984,Rptn,0,0,0,0,0,0,0,0,0,0,0,16
ENSMUSG00000041986,Elmod1,37.125,35.294,26.352,46.018,16.615000000000002,10,89.922,105.35300000000001,78.62299999999999,233.71699999999998,50.509,110.884
ENSMUSG00000041991,Hrnr,0,0,0,0,0,0,0,21,39,0,10,73
ENSMUSG00000041992,Rapgef5,25.122,36.25,22.791,30.636000000000003,17.616999999999997,17.019,40.222,33.357,19.271,69.39500000000001,26.922,27.447
ENSMUSG00000041995,Zbed3,1.357,1.491,1.406,0,1.217,0,5.403,0,1.528,0,0,0
ENSMUSG00000041997,Tlk1,136.567,170.34899999999996,134.056,178.48399999999998,179.38199999999998,179.641,150.183,110.556,209.772,484.72999999999996,128.253,119.554
ENSMUSG00000042002,Foxn4,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000042010,Acacb,219.999,199,174,240,146.444,172.482,237,340.001,283,206.502,252,326.74199999999996
ENSMUSG00000042015,Wdr41,3.018,3.122,4.091,4.908,2.314,6.0649999999999995,2.101,2.091,7.484,6.71,10.514,7.785
ENSMUSG00000042029,Ncapg2,122.727,109.02000000000001,114.069,128.797,95.241,126.55,55.737,83.757,83.217,102.62200000000001,53.16,75.697
ENSMUSG00000042031,Lce3b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042032,Mat2b,84.22,52.916,36.339999999999996,48.422,50.927,58.547,94.785,86.916,102.151,113.405,91.545,95.075
ENSMUSG00000042035,Igsf3,20.554,14.265,9.439,6.759,11.753,17.458,0,2.283,0,0,0,0
ENSMUSG00000042042,Csgalnact2,23.22,20.253,20.938,21.325,4.667,23.181,22.546,13.211,9.992,35.737,7.621,15.984
ENSMUSG00000042043,Tbca,1.273,2.343,3.6799999999999997,8.205,1.245,3.755,0,2.628,1.25,7.971,3.381,1.106
ENSMUSG00000042045,Sln,2,1,0,0,1,0,3,5,1,0,1,1
ENSMUSG00000042046,Dstyk,17.646,14.669,9.432,14.314,7.35,10.19,10.71,9.514,16.625,41.81,11.581,15.773
ENSMUSG00000042050,Dync2i1,36.32299999999999,40.966,29.464000000000002,43.053,30.855999999999998,48.76,35.49699999999999,51.483000000000004,33.144999999999996,78.378,33.305,44.843999999999994
ENSMUSG00000042055,Wdr11,133.421,42.133,95.496,173.5,74.13,73.956,141.20499999999998,236.267,161.326,216.246,158.041,148.091
ENSMUSG00000042063,Zfp386,15.733,7.889,8.398,13.341,8.334,12.35,18.733,19.123,17.265,9.548,12.808,9.440000000000001
ENSMUSG00000042064,Myo3b,20,22,8,22,25,41,31,38,26,30,16,22
ENSMUSG00000042066,Tmcc2,154.128,138.64000000000001,144.242,141.875,130.745,90.733,123.958,141.964,115.325,216.253,114.335,166.474
ENSMUSG00000042073,Abhd14b,105.119,101.96900000000001,46.161,68.44600000000001,60.167,32.015,119.88399999999999,169.747,177.23499999999999,160.049,197.679,126.31
ENSMUSG00000042078,Svop,1225.0009999999997,1269.886,1137,1091.981,1270.001,1194.138,1311.8799999999999,1638.9989999999998,1433,970.0440000000001,1204.0010000000002,1448.999
ENSMUSG00000042079,Hnrnpf,39.675,121.136,40.379999999999995,9.07,62.376,50.257000000000005,681.0699999999999,362.47299999999996,787.834,1160.964,441.413,537.6560000000001
ENSMUSG00000042082,Arsb,0,0,0,0,0,0,0,0,1.228,0,1.206,0
ENSMUSG00000042092,Lce1c,0,0,0,0,0,0,0,2,1,0,1,3
ENSMUSG00000042096,Dao,5.625,5.4190000000000005,6.619999999999999,9.549,7.55,9.161999999999999,4.537,13.293,24.337000000000003,30.959,8.502,9.521
ENSMUSG00000042097,Zfp239,27.603,34.4,24.208,19.501,22.048,53.247,38.493,36.363,28.534,62.14000000000001,22.585,27.415
ENSMUSG00000042099,Kank3,58.167,29.587000000000003,52.196,71.416,52.668,80.046,114.689,102.829,119.74199999999999,138.404,94.78200000000001,128.525
ENSMUSG00000042102,Dmgdh,0,1,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000042104,Uggt2,200.41799999999998,232.76100000000002,207.93600000000004,274.742,218.27599999999998,242.138,264.775,322.73999999999995,304.24499999999995,453.20099999999996,255.984,256.66200000000003
ENSMUSG00000042105,Inpp5f,248.87199999999999,310.169,330.44300000000004,260.038,26.235,393.946,353.386,484.331,336.202,659.346,470.379,605.0250000000001
ENSMUSG00000042106,Inka1,2.646,0,3.202,0,0,0,0,0,0,7.357,0,2.963
ENSMUSG00000042109,Csdc2,2216.538,2472.02,2307.196,2157.717,2377.705,2209.516,2761.9849999999997,3382.1759999999995,3137.2030000000004,2938,2603.9599999999996,3064.9700000000003
ENSMUSG00000042111,Ccdc115,241.19899999999998,222,183.43200000000002,210,180,200,271,365.369,314,206.131,251,299
ENSMUSG00000042116,Vwa1,850,899,780,1718.238,942.634,920.429,957.082,1163.827,1056.991,770.284,790.389,1156.938
ENSMUSG00000042121,Ssh1,1,0,1,0,2.141,0,0,0,4.385,0,3.043,1
ENSMUSG00000042129,Rassf4,1464.287,1683.732,1487.251,1610.588,1632.731,1582.0990000000002,1476.196,1759.257,1648.2100000000003,2430.802,1393.946,1711.622
ENSMUSG00000042133,Ppig,3.275,12.368,6.419,4.002,6.641,6.879,43.865,33.324,58.171,81.918,7.385,27.339
ENSMUSG00000042138,Msantd2,127.627,112.94200000000001,108.565,167.18,68.555,278.755,187.316,337.254,294.348,389.03700000000003,261.807,200.25400000000002
ENSMUSG00000042148,Cox10,10.29,0,15.78,3.493,7.022,0,0,3.619,0,5.074,0,0
ENSMUSG00000042155,Klhl23,6.297,26.772,6.763,5.872,9.99,3.264,9.805,33.246,18.813000000000002,74.33200000000001,10.2,8.635
ENSMUSG00000042156,Dzip1,746.1700000000001,723.698,745.968,666.53,645.606,796.193,861.28,1023.463,1067.256,1784.645,745.086,950.047
ENSMUSG00000042157,Sprr2i,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042165,Adrm1b,0,0,0,0,0,0,0,0,0,0,2.209,0
ENSMUSG00000042167,Tent2,7.944,7.196,2.2590000000000003,8.391,4.684,12.860999999999999,4.627,15.343,16.808,41.35,11.766,13.141
ENSMUSG00000042178,Armc5,0,0,0,0,0,0,1,1.245,0,0,0,0
ENSMUSG00000042179,Pnliprp1,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000042182,Bend6,28.606,14.813,20.517000000000003,16.432,15.706,24.888,32.948,17.593,13.745,57.423,19.657999999999998,25.427999999999997
ENSMUSG00000042185,Nfrkb,148.744,211.92300000000003,163.962,168.20499999999998,82.007,299.56100000000004,380.119,432.12399999999997,493.244,649.251,349.592,469.158
ENSMUSG00000042189,Tekt3,3,2,0,3,1,2,5,3,6,0,2,1
ENSMUSG00000042190,Cmklr1,0,0,0,0,0,0,0,0,10.31,0,0,4.83
ENSMUSG00000042195,Slc35f2,0,6.016,0,0,0,0,38.63,72.626,40.699,31.612,15.018,44.704
ENSMUSG00000042197,Zfp451,17.227,19.103,1.596,0,17.309,6.564,0,0,63.882,1.632,3.521,3.927
ENSMUSG00000042198,Chchd7,257.21299999999997,189.69100000000003,181.081,216.328,198.34,244.17999999999998,182.859,194.529,192.363,365.44800000000004,142.298,164.831
ENSMUSG00000042202,Slc35e2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042203,Tbc1d22b,85.01599999999999,66.705,106.387,60.019000000000005,58.931,85.55699999999999,141.095,200.438,204.49200000000002,124.451,139.082,222.798
ENSMUSG00000042207,Kdm5b,8.871,9.494,5.527,12.612,12.852,23.183,7.311,20.949,18.046,40.021,15.173,17.394
ENSMUSG00000042208,Sanbr,330.771,211.153,294.12,242.11599999999999,227.68300000000002,310.806,280.09100000000007,255.373,121.66099999999999,674.746,311.25000000000006,373.238
ENSMUSG00000042210,Abhd14a,53.34,46.965,44.664,46.074,48.851000000000006,39.337999999999994,46.137,61.90599999999999,48.107,58.196,43.558,56.609
ENSMUSG00000042211,Fbxo38,75.64,54.419,69.206,42.774,40.517,46.454,73.348,85.373,51.801,159.353,59.203,45.8
ENSMUSG00000042212,Sprr2d,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042213,Zfand4,79.205,80.151,75,79.02199999999999,78.82400000000001,73.146,0,8.482000000000001,48.295,250.615,28.776,77
ENSMUSG00000042215,Bag2,7.756,2.123,1.17,5.6,5.29,3.173,1.324,9.611,3.432,37.201,4.609,11.699
ENSMUSG00000042216,Sgsm1,14.903,27.764,32.894999999999996,12.07,7.671,44.848,62.129,90.537,39.748999999999995,78.06500000000001,29.772,65.649
ENSMUSG00000042219,Or51m1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042228,Lyn,0,1.138,0,0,0,1.132,1.503,0,2.3,0,0,2.52
ENSMUSG00000042240,Crybb2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042243,BC051665,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042244,Pglyrp3,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000042246,Tmc7,6.672,2.409,6.463,6.702,0,1.437,19.823,7.131,7.369,26.55,7.033,17.425
ENSMUSG00000042249,Grk3,24.645,17.369,37.132999999999996,27.232,21.922,53.756,59.956,116.43100000000001,61.879999999999995,87.23599999999999,66.466,75.488
ENSMUSG00000042250,Pglyrp4,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000042251,Pm20d1,0,0,0,0,1.129,0,2.981,2.496,0,1.599,0,4.699
ENSMUSG00000042254,Cilp,4,0,2,0,0,0,0,6,3,6,1,9
ENSMUSG00000042256,Ptchd4,1.622,0,3.656,0,1.067,0,0,0,0,1.356,1.17,1.993
ENSMUSG00000042258,Isl1,3.487,0,3.622,1.186,1.044,9.204,4.875,9.229,9.444,14.049,4,6.088
ENSMUSG00000042268,Slc26a9,1.288,0,0,0,1,1.278,0,0,0,0,1,1
ENSMUSG00000042269,Cibar2,11,11,7,8,14,15,18,23,19,20,12,19
ENSMUSG00000042271,Nxt2,0,0,0,0,2.589,0,0,0,0,1.57,0,0
ENSMUSG00000042272,Sestd1,740.111,700.4699999999999,565.817,642.555,577.052,700.249,547.153,663.665,583.48,1142.7089999999998,504.49499999999995,660.92
ENSMUSG00000042279,H1f8,0,0,0,0,2,0,1,0,2,0,0,0
ENSMUSG00000042284,Itga1,3.475,2.57,3.683,2.393,2.1710000000000003,1.014,4.7490000000000006,3.74,3.603,3.4749999999999996,3.986,0
ENSMUSG00000042286,Stab1,96,135.00099999999998,142,209.99900000000002,139,121,195.00099999999998,214,177.99999999999994,68.001,183.99999999999997,223.00000000000003
ENSMUSG00000042289,Hsd3b7,92.75200000000001,58.404999999999994,68.995,68.086,104.12899999999999,71.804,93.678,101.388,87.02900000000001,53.15,64.05900000000001,76.03899999999999
ENSMUSG00000042292,Mrtfa,0,5.445,5,5.602,2,3.061,7.165,5.218999999999999,12.908000000000001,18.084,10.457,13.587
ENSMUSG00000042293,Gm5617,40,37,38,39,26,30,38,55,39,22,44,25
ENSMUSG00000042298,Ttc19,52.416,68.287,55.845,60.599000000000004,43.084,74.409,92.507,94.813,113.211,222.04199999999997,106.548,95.12500000000001
ENSMUSG00000042302,Ehbp1,8.22,17.726,21.557,32.74,12.355,10.724,12.735,16.211000000000002,12.392,19.331,9.628,3.583
ENSMUSG00000042303,Sgsm3,60.163000000000004,33.658,40.2,41.34499999999999,22.945999999999998,43.580999999999996,89.801,108.07199999999999,109.96800000000002,102.751,86.497,111.93599999999999
ENSMUSG00000042305,Tmem183a,119.289,124.479,99.60100000000001,121.399,96.448,100.58500000000001,165.66899999999998,178.64100000000002,157.91,162.708,134.745,174.484
ENSMUSG00000042306,S100a14,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000042308,Setd1a,214.457,245.754,233.519,184.49699999999999,166.87699999999998,192.899,214.55100000000002,167.83,223.396,189.90300000000002,262.742,310.794
ENSMUSG00000042320,Prox2,7.7669999999999995,12,6,9,10,9,4,15,2,8,3,14.738
ENSMUSG00000042323,Pbrm1,98.516,119.06299999999999,78.742,100.13499999999999,77.528,88.59999999999998,43.791,55.95099999999999,42.522,233.82200000000003,23.54,61.489000000000004
ENSMUSG00000042328,Hps4,80.244,29.904,65.382,40.252,50.203,105.37599999999999,126.245,114.63900000000001,111.841,96.962,112.351,94.48100000000001
ENSMUSG00000042331,Specc1,2256.048,2672.8140000000003,2280.852,2265.75,2153.631,2534.5460000000003,2850.965,3437.437,3164.067,3990.2419999999997,3028.038,3612.495
ENSMUSG00000042333,Tnfrsf14,4,1,0,6.346,2.802,0,0,3.967,1,0,0,0
ENSMUSG00000042340,Ctf1,5,2,3,3,0,1,4.75,10.023,5.833,7,6,6.225
ENSMUSG00000042345,Ubash3a,3.004,4,2,3,3,4,5,5.037,2.002,0,3,4
ENSMUSG00000042348,Arl15,409.078,372.139,334.561,399.967,417.721,386.323,231.397,286.838,322.61199999999997,422.838,184.861,236.18699999999998
ENSMUSG00000042349,Ikbke,15.098,10.641,22.325,35.3,15.330999999999998,24.166,5.674,16.803,19.043,17.141,20.581,17.099
ENSMUSG00000042350,Arel1,29.173,33.587,40.845,10.038,33.472,65.095,110.783,191.66199999999998,185.242,42.53,197.749,200.032
ENSMUSG00000042351,Grap2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042353,Frem3,27,30,37,39,41,28,40,47,29,32,24,42
ENSMUSG00000042354,Gnl3,215.04999999999998,126.661,106.388,172.167,143.84499999999997,162.991,271.628,391.65200000000004,346.225,466.911,255.84600000000003,227.811
ENSMUSG00000042359,Osbpl6,12.494,23.028,13.969,17.872,5.303,17.522,25.625,18.701,25.716,34.754000000000005,8.479,35.842
ENSMUSG00000042363,Lgalsl,20.080000000000002,25.442999999999998,8.151,21.395,17.16,26.714,20.363,27.32,25.848999999999997,29.003999999999998,25.07,17.519000000000002
ENSMUSG00000042364,Snx18,264.094,271.313,213.176,299.171,247.446,242.416,0,0,26.223,439.111,92.54400000000001,0
ENSMUSG00000042371,Slc5a10,0,2,2,1,3,1,1,0,0,1,1,3
ENSMUSG00000042372,Dmrt3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042377,Fam83g,0,0,1,1,1,0,2,0,0,0,2.201,0
ENSMUSG00000042385,Gzmk,0,2,0,0,3,2,1,0,0,1,1,0
ENSMUSG00000042386,Tex13b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042388,Dlgap3,67.257,115.537,78.7,59.648,92.741,96.753,119.027,150.944,156.343,183.124,89.787,98.843
ENSMUSG00000042389,Tsen2,21.497,39.316,26.953000000000003,17.771,29.498,26.315,45.735,58.677,60.242000000000004,74.605,37.75,54.343
ENSMUSG00000042390,Gatad2b,32.843,29.092,28.503,27.662,12.14,49.553,39.997,52.605,55.504,122.37100000000001,43.82,20.519
ENSMUSG00000042396,Rbm7,263.521,179.772,166.752,200.99599999999998,118.828,104.67,130.577,154.751,179.247,184.34,135.728,141.905
ENSMUSG00000042401,Crtac1,8.513,4.014,1.363,4.745,2.972,1.165,4.72,7.888,1.579,3.019,3.358,0
ENSMUSG00000042404,Dennd4b,494.15900000000005,524.202,384.871,444.601,295.858,442.88100000000003,109.24600000000001,377.17999999999995,351.469,119.923,205.321,255.53799999999998
ENSMUSG00000042406,Atf4,35.749,27.331,34.563,48.717,32.265,18.079,23.471,37.838,45.192,28.513,36.629,32.71
ENSMUSG00000042408,Zmym6,116.551,116.124,133.328,134.117,93.52499999999999,162.784,188.339,231.589,228.156,277.847,152.63,186.937
ENSMUSG00000042410,Agps,4,32.769999999999996,27.604,28.2,3,29.229,0,13.168,19.753999999999998,14.268,1,3
ENSMUSG00000042417,Ccno,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000042419,Nfkbil1,0,2.31,0,1.146,1.088,3,1.219,0,0,6.352,1.095,2.689
ENSMUSG00000042423,Fbrs,404.805,349.388,282.37199999999996,392.058,365.426,398.44200000000006,584.793,634.748,569.556,484.2750000000001,531.57,660.981
