ensembl_gene_id,gene_symbol,SRR19070041,SRR19070042,SRR19070043,SRR19070035,SRR19070036,SRR19070037,SRR25715198,SRR25715200,SRR25715206,SRR25715208,SRR25715228,SRR25715226,SRR25715220,SRR25715218
ENSMUSG00000042308,Setd1a,4.84266,3.317814,2.790698,12.748714,7.006387,5.419155,2.3414520000000003,1.916343,4.861093,2.9915000000000003,3.463638,4.614338,3.478687,3.785847
ENSMUSG00000042320,Prox2,1.843798,0.922208,3.740718,1.541677,0.804423,2.85776,0.853318,0.711479,0.854103,1.022042,0.596793,1.035361,1.672034,1.996259
ENSMUSG00000042323,Pbrm1,6.621987,4.061533,6.9266060000000005,8.499300999999999,1.054321,8.600019,7.470437,10.772860999999999,6.632353,8.169998000000001,9.69429,6.196235000000001,7.691478,8.907680000000001
ENSMUSG00000042328,Hps4,11.43461,10.231385000000001,12.388498,9.408342000000001,11.175992,9.834147,7.197204,11.833785,10.151169000000001,4.616214,8.714527,6.048331999999999,9.081367,6.364448
ENSMUSG00000042331,Specc1,83.027569,59.500789999999995,62.026014,97.30211700000001,70.350212,65.82352900000001,36.047718,36.030300000000004,36.243252999999996,33.410883999999996,34.769940000000005,36.963808,33.601956,37.977629
ENSMUSG00000042333,Tnfrsf14,2.725162,1.236194,0,0,0,0,0.143045,0.310269,0.681934,0.147187,0,0,0.137373,0.263171
ENSMUSG00000042340,Ctf1,2.59194,0.450343,3.2104049999999997,6.936356,5.491466,3.579047,3.469326,2.729692,1.844342,1.207789,3.048594,1.037421,3.314343,2.861881
ENSMUSG00000042345,Ubash3a,0.12123,0.067859,0.134801,0,0.054227,0.05893,0.35803300000000005,0.354184,0.19609,0.269137,0.43561099999999997,0.346447,0.40445,0.323836
ENSMUSG00000042348,Arl15,13.546346,8.58829,11.819154,13.136601,7.893509,9.178899,10.191055,9.707066,10.747054,9.446992,10.889644,9.498315,10.199634000000001,10.014416
ENSMUSG00000042349,Ikbke,2.7742839999999998,1.251121,0.520559,1.1485100000000001,1.942108,1.849488,0.013534,0.308653,0.547042,0.5406770000000001,0.509896,0.42551999999999995,0.595934,0.16567199999999999
ENSMUSG00000042350,Arel1,3.212275,7.4508220000000005,6.772178,1.90495,8.361532,7.985706,5.072504,4.036579,2.474919,7.055178000000001,4.954082,5.2976659999999995,3.4160120000000003,2.552734
ENSMUSG00000042351,Grap2,0,0,0,0,0,0,0,0,0,0,0.31278300000000003,0,0,0
ENSMUSG00000042353,Frem3,0.576038,0.636889,0.44838,0.506936,0.521983,0.744594,0.277122,0.204484,0.205371,0.234969,0.452899,0.304259,0.339552,0.40488
ENSMUSG00000042354,Gnl3,41.175922,40.63974,31.872953,48.478584999999995,34.773360999999994,25.767918,17.889897,18.013078,19.029780999999996,17.906022,21.357758999999998,19.214931,20.919681000000004,21.322380000000003
ENSMUSG00000042359,Osbpl6,2.94469,2.682258,4.220482,3.496015,2.0257769999999997,6.338391999999999,4.687099999999999,3.084942,4.871882,5.06188,6.732276,5.281746999999999,6.853702999999999,6.6105350000000005
ENSMUSG00000042363,Lgalsl,3.812462,3.898386,2.2179659999999997,4.76235,5.258629,3.772687,3.542343,2.6716950000000006,3.2682350000000002,2.912665,3.874749,2.5630829999999998,4.638768,3.291632
ENSMUSG00000042364,Snx18,19.040577,1.114384,0,14.067496,4.470264,0,4.977153,2.756554,4.0518019999999995,2.198233,0,2.581037,3.18724,1.911364
ENSMUSG00000042371,Slc5a10,0.183437,0.177617,0.064936,0.05725,0.078833,0.193042,0.073062,0.036238,0.033094,0.072347,0.037413,0.072097,0.037628,0.035
ENSMUSG00000042372,Dmrt3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042377,Fam83g,0,0,0.048916,0,0.130675,0,0,0.037584,0,0,0,0,0,0
ENSMUSG00000042385,Gzmk,0.192493,0.09353,0,0.09021,0.167514,0,0.342178,0.619418,0.418841,0.612906,0.232649,0.280298,0.292101,0.43010899999999996
ENSMUSG00000042386,Tex13b,0,0,0,0,0,0,0.114989,0.113765,0,0.057583,0.116921,0,0,0
ENSMUSG00000042388,Dlgap3,5.078105,6.574952,7.782977,6.672432,4.498179,4.039136,0.865481,2.779763,1.636777,1.70278,4.942034,2.466108,5.688778999999999,3.996845
ENSMUSG00000042389,Tsen2,11.70111,9.306309999999998,20.761804,21.119822,17.721351,19.614195,11.717996000000001,11.567318999999998,8.014771,11.47382,6.868805,10.650754,13.535328999999999,14.673157000000002
ENSMUSG00000042390,Gatad2b,6.056781999999999,2.7264359999999996,1.4647999999999999,4.773166000000001,3.0600110000000003,0.822762,2.2197649999999998,1.556196,2.2663629999999997,2.157401,3.3502350000000005,2.032758,2.6350309999999997,1.787036
ENSMUSG00000042396,Rbm7,8.347438,7.97564,14.087651999999999,9.572880999999999,10.263319000000001,8.58607,9.51808,8.09013,9.017367,6.672046,9.233042000000001,9.856881000000001,7.809744,6.029351
ENSMUSG00000042401,Crtac1,2.449129,0.777042,5.121571,1.607515,2.606737,0,0.647488,0.93244,1.663321,0.824806,0.549016,5.281823,0.671124,2.629533
ENSMUSG00000042404,Dennd4b,7.328373000000001,13.50036,12.067428999999999,4.011653000000001,18.572644,13.198405,7.62817,7.778475,7.840288999999999,4.0258210000000005,8.372639,6.638714,7.431169,4.247681
ENSMUSG00000042406,Atf4,2.403975,2.752941,2.052774,1.548799,2.739144,1.996458,1.504379,1.449882,1.628944,1.616071,2.348538,1.159443,1.687428,1.277263
ENSMUSG00000042408,Zmym6,25.196818,14.185285,12.405174,27.667065,18.27233,8.091496,9.724485,10.433670000000001,9.811514,5.0223189999999995,9.227862000000002,10.842234000000001,10.917489999999999,8.228216
ENSMUSG00000042410,Agps,6.667825000000001,0.340137,7.444065,3.942744,0.45244,1.0588570000000002,0.515849,4.658748,4.575863,3.445196,0,0.699479,4.815322,4.490115
ENSMUSG00000042417,Ccno,0.569368,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042419,Nfkbil1,2.134506,1.26543,0,1.40628,0.338366,0.681716,0.720848,0.196293,0.878212,0.170679,0.598837,0.414797,0,0.345993
ENSMUSG00000042423,Fbrs,31.636188999999998,38.763172000000004,29.971152,33.582927,35.149769,39.869515,20.022473,20.28561,24.489801000000003,17.102648,19.248811000000003,16.926648,13.811066,23.146708
ENSMUSG00000042425,Frmpd3,15.140567,17.285482000000002,17.267236,16.610692,19.000602,19.780693,11.102469000000001,10.593662000000002,11.019430999999999,10.413011000000001,10.737079,11.246345999999999,12.36057,11.546057
ENSMUSG00000042426,Dhx29,5.4607269999999994,0,0,0.069387,0,0,0.142871,0,0.047702,0,0.362274,1.061593,0,0.042869
ENSMUSG00000042429,Adora1,0,2.832123,1.212122,0,0,1.562125,0.735883,0.71431,2.742037,0.713353,0.653562,2.115071,1.077044,0.731596
ENSMUSG00000042436,Mfap4,1.66762,1.733785,1.624386,0.325367,2.510365,2.196028,3.903117,5.416209,5.795234,5.571066,20.108892,3.85804,11.507311,6.30688
ENSMUSG00000042439,Zfp532,30.031281999999997,33.776225000000004,29.06476,29.080513999999997,36.471813999999995,25.570876,16.254718999999998,15.455283999999999,14.033209999999999,16.650356000000002,12.834732,12.652441000000001,13.711182,19.331447999999998
ENSMUSG00000042444,Mindy2,0.457696,0.463708,0,0.496485,0.20028,0.084468,0.227534,0.37227,0.226918,0.105109,0.33103,0.263565,0.346527,0.526047
ENSMUSG00000042446,Zmym4,18.841841,13.618809,14.074505,25.966509,13.230641,14.467384000000001,18.197242000000003,14.898489000000001,18.037792,11.851712999999998,15.361333,13.199574000000002,13.731987,14.965385000000003
ENSMUSG00000042447,Mios,1.248104,0.744459,0.127792,1.106513,0.464259,0.468352,0.901883,0.453111,0.640181,0.47459300000000004,0.781562,0.7785549999999999,0.8968389999999999,0.36656
ENSMUSG00000042448,Hoxd1,1.334853,1.662199,1.687908,0.952301,3.11487,2.275057,0.68305,1.016179,0.798749,0.713754,0.738334,0.636493,0.664345,0.763334
ENSMUSG00000042453,Reln,59.584923,48.671016,43.607211,52.467214,45.285716,43.94292299999999,40.71710099999999,40.330019,45.84429099999999,36.133118999999994,40.507267000000006,42.119317,35.634443,39.90997200000001
ENSMUSG00000042459,Bpifa2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042472,Zfp410,26.707106,19.245035,17.147615000000002,27.92458,20.713574,17.497815000000003,22.697839,20.023985999999997,25.541765999999996,19.163878,17.269029,19.771925000000003,23.106491,18.760757
ENSMUSG00000042473,Tbc1d8b,0,0,0,0,0,0,0,0,0.247366,0.581897,0,0,0.212184,0
ENSMUSG00000042474,Fcmr,0,0.146662,0.643143,1.861542,0.390532,0.819287,1.386192,0.990417,0.641143,0.783689,0.419848,0.088716,0.587749,0.617038
ENSMUSG00000042476,Abcb4,1.515682,1.405312,1.866411,3.1157819999999994,1.504234,1.787593,1.077485,0.59431,1.099138,0.838408,1.028101,1.21275,0.6380269999999999,0.784851
ENSMUSG00000042485,Mustn1,1.642879,1.996974,2.187459,0.866324,1.462109,2.064113,0.969012,1.078047,1.465145,1.194026,1.303825,0.895144,1.337078,0.751396
ENSMUSG00000042487,Leo1,0.664749,0.42730100000000004,0.490809,0.163166,0.60074,0.948244,0.38924,0.368699,0.47624199999999994,0.113388,0.269098,0.275265,0.309705,0.153607
ENSMUSG00000042489,Clspn,0.9873909999999999,0.48184,0.623578,0.284418,0.502207,0.454914,0.223389,0.261477,0.37799099999999997,0.319079,0.425937,0.311626,0.1902,0.340184
ENSMUSG00000042492,Tbc1d10b,42.120886,45.237411,30.05355,47.849574999999994,50.320732,57.484922999999995,19.653769,20.740776,20.714947,20.153422,20.309002999999997,14.298624000000002,16.977112,25.41949
ENSMUSG00000042496,Prdm10,13.046838999999999,10.104793,8.20003,12.605517,9.316502,8.13906,7.181398000000001,6.30596,6.1641840000000006,6.196326,6.897723,5.4113620000000004,6.227469999999999,6.319229
ENSMUSG00000042498,Radx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042499,Hoxd11,10.506249,9.304949,7.373014,11.626614,9.198719,9.26524,5.725093,6.323176,5.497589,7.029553,6.215481,4.838827,5.794349,6.597097
ENSMUSG00000042500,Ago4,0.652594,0,0.331618,2.278491,0.387399,0,0.535265,0.37137,0.749657,0.581493,0.168976,0.481094,0.865616,0.461047
ENSMUSG00000042501,Cpa6,2.521716,1.3329840000000002,1.2154420000000001,2.153943,1.595535,1.408679,1.09464,0.845321,0.828236,1.010548,1.056255,0.813791,1.16638,1.057108
ENSMUSG00000042502,Cd2bp2,16.100870999999998,34.966325999999995,35.89862,22.658303000000004,39.639722,35.758434,6.524205,12.845918000000001,8.765583,4.965662,10.743079999999999,9.388328,10.716497,13.488506
ENSMUSG00000042505,Sdhaf3,0.307993,0.161899,0.356718,0.141403,0.454158,0,0.091713,0.332516,0.107875,0.097258,0,0.191271,0.095128,0.349143
ENSMUSG00000042506,Usp22,12.709562,8.934075,9.513606999999999,3.664364,13.720383,17.433817,4.654223,4.305921,8.505255,4.986504,7.369692000000001,6.264323,6.800927,6.324692
ENSMUSG00000042507,Mideas,1.4789219999999998,0,0,3.659092,0,0,0.650765,1.134019,0.325882,1.44692,1.535895,0,0.465046,0.317204
ENSMUSG00000042508,Dmtf1,29.706593,15.361804999999999,17.761254,24.517237,19.029471,18.875293,18.440841,10.954054000000001,13.070568999999999,11.883588,14.011493,12.664448,18.894734000000003,15.48405
ENSMUSG00000042510,AA986860,1.465398,1.576966,1.069302,0.680947,1.218624,0.515658,0.356908,0.64857,0.194792,0.291387,0.385844,0.278794,0.19496,0.57466
ENSMUSG00000042514,Klhl14,4.54716,3.069759,2.953714,5.949454,2.975657,3.4688600000000003,3.93304,3.643103,3.368121,3.055216,4.2526470000000005,3.3521180000000004,3.564596,3.720789
ENSMUSG00000042515,Pwwp3b,0,0,0,0,0,0,0,0,0,0,0,0,0.979037,0
ENSMUSG00000042520,Ubap2l,47.87641299999999,26.443715,25.899452999999998,66.085747,24.771304000000004,22.019733,18.280434999999997,15.029355999999996,15.909985,17.488913999999998,12.130198999999998,13.175218999999998,11.157122999999999,14.516687
ENSMUSG00000042523,Dnal1,15.062893,4.489240000000001,7.492114,11.743549,3.810745,8.01725,6.068994999999999,5.404075,4.700068,3.861117,4.249396,3.5613080000000004,3.817545,5.374308
ENSMUSG00000042524,Sun2,4.766735,6.879493,10.337221,4.713903999999999,4.4384630000000005,5.032613,4.034986,2.167437,4.0299119999999995,2.236364,2.642097,2.5786480000000003,1.9396550000000001,2.763589
ENSMUSG00000042525,4933428M09Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042532,Golga7b,1.459272,0,0.914132,0,2.164654,0,0.874512,0,0,0,0,0,0.5611,0
ENSMUSG00000042535,Gtpbp1,28.715548000000002,24.955315999999996,22.607006,25.64761,24.285942,25.150087,21.093525,20.294131999999998,17.537094,16.258273000000003,18.715606,17.312701,16.596931,20.412717999999998
ENSMUSG00000042540,Acot5,0.253463,1.013968,0.564067,0.225946,0.643065,0.593711,0.477503,0.60616,0.200944,0.36420400000000003,0.146617,0.284497,0.609259,0.5694670000000001
ENSMUSG00000042541,Sem1,0.361835,0,0.109719,0.485175,0.198873,0.054277,0.257612,0.411583,0.600321,0.344227,0.387959,0.218086,0.718934,0.579809
ENSMUSG00000042548,Asxl1,0,0,0,0,0,0.658378,0,0,0.149758,0,0.882674,0,0.24366,0
ENSMUSG00000042554,Zp3r,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042557,Sin3a,0.7667930000000001,1.294683,0,1.097587,0.463536,0.775945,1.791708,0,0,0.347441,2.307361,1.696964,0,1.068476
ENSMUSG00000042558,Adprs,17.320846,31.576206,25.718961999999998,16.059168,25.66739,25.133066999999997,16.998552,20.497424,19.225135,16.439809,20.689453,17.51901,17.008577,17.315956
ENSMUSG00000042564,Fam227a,17.7315,8.215959,8.322802000000001,11.247451000000002,8.346494,10.191901999999999,8.774671999999999,7.675933,6.390045,5.714399000000001,6.327223999999999,5.207012,7.268882,6.944744999999999
ENSMUSG00000042567,Nek10,0.502812,0.355204,0.449294,0.344717,0.243709,0.315452,0.413386,0.371387,0.381625,0.330858,0.368925,0.362098,0.485256,0.405102
ENSMUSG00000042569,Dhrs7b,3.644626,2.710927,2.578155,2.902483,3.78638,2.562909,1.875576,1.647513,2.105235,1.511215,1.736418,1.906485,2.168021,1.752241
ENSMUSG00000042570,Mier2,20.033909,36.254172,37.128644,19.570608000000004,33.873005,35.91397,19.222088,20.337463,20.122255999999997,17.418150999999998,17.761285,17.854984,20.582656000000004,21.292638999999998
ENSMUSG00000042572,Ube2q1,2.693937,2.54429,2.99158,2.69237,3.079151,2.562152,1.489921,1.838708,1.889055,1.317767,1.286075,1.222924,1.246147,1.433972
ENSMUSG00000042581,Thsd7b,1.6327960000000001,1.653664,1.903968,2.185776,1.798587,1.778955,1.748558,1.8150709999999999,1.564486,1.9125569999999998,2.031316,2.13643,2.303662,1.743194
ENSMUSG00000042589,Cux2,13.074853999999998,11.475032,8.422656,12.989312000000002,11.573886,10.608044000000001,4.494318,4.571686,7.36884,5.339733999999999,6.227261,5.135744,6.260494,6.959859000000002
ENSMUSG00000042590,Ipo11,19.493112,15.15115,16.130871,23.101137,16.169468000000002,16.43198,19.355419,20.337699999999998,15.754501999999999,19.389181,16.279859000000002,12.982374,16.954271,19.531409999999997
ENSMUSG00000042594,Sh2b3,4.484998,3.564825,3.872819,3.44246,4.882822,6.543766,2.432843,2.6247220000000002,3.851427,2.678457,1.909204,2.4276730000000004,1.555033,2.566149
ENSMUSG00000042596,Tfap2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042599,Kdm7a,1.369551,0.419991,0.322388,1.191861,0.376359,0.48691,0.619495,0.385313,0.597563,0.891157,0.726155,0.695995,0.836515,0.44554
ENSMUSG00000042604,Kcna4,0,0.745406,0,0,0,0,0,2.047832,0.771091,0,3.409495,0.540398,3.108296,0
ENSMUSG00000042605,Atxn2,174.34367600000002,185.243625,158.577922,187.29259099999996,193.51044700000003,193.14135000000002,118.720091,126.116628,112.848132,96.143444,98.599307,108.63904299999999,96.37153100000002,133.12095200000002
ENSMUSG00000042606,Hirip3,34.428591000000004,56.36579699999999,44.86972300000001,52.216757,46.689122000000005,47.783476,15.114588,22.038688999999998,15.664731,16.536135,15.068767,15.417184,19.41281,20.920495000000003
ENSMUSG00000042608,Stk40,1.974115,1.057386,0,0,0.870459,0.39896,1.6137299999999999,2.815382,0.3839,1.309336,1.837079,1.95431,1.868016,1.885979
ENSMUSG00000042613,Pbxip1,8.831710999999999,6.3560110000000005,8.842534,11.67595,6.644473,5.202979999999999,5.7345630000000005,6.357819,2.562605,4.842862,5.915686,3.6323000000000003,7.152914,5.970902
ENSMUSG00000042616,Oscp1,11.810817,9.416039,15.834298,1.677728,8.375137,15.565882,1.330988,4.233029,5.773822,2.565752,2.184164,3.680088,5.958764,4.358631
ENSMUSG00000042622,Maff,0,0.313067,1.849434,4.147297,2.090324,0,1.435682,1.424291,1.286163,1.100721,1.363527,0.857226,1.035249,0
ENSMUSG00000042625,Safb2,155.52362300000004,148.403815,148.515964,139.851718,160.75294300000002,149.20453699999996,56.55849499999999,53.557761000000006,61.247789,45.542468,49.520528999999996,46.26835500000001,57.048132,51.914277
ENSMUSG00000042626,Shc1,7.248248,7.1491180000000005,5.953722,5.757219,14.523757999999999,6.057201,1.890297,2.6339439999999996,1.275423,2.4853859999999997,2.058133,2.164051,2.849198,3.312533
ENSMUSG00000042628,Zfyve1,1.374084,6.089527,4.882219,5.658256,7.501502,4.181665000000001,4.349676,2.522008,1.5332469999999998,5.419726,1.7432560000000001,1.341945,2.1657990000000003,3.557534
ENSMUSG00000042631,Xkr7,0.963954,1.336537,0.844496,0.666707,0.755063,0.74794,0.956913,1.52552,1.299467,1.025146,1.466905,1.069473,1.536383,1.257303
ENSMUSG00000042632,Pla2g6,6.138274,6.676277000000001,6.91654,4.230019,7.203949000000001,12.354113,7.289267000000001,5.998136999999999,8.043862,4.483506,4.578778,5.267583,10.378563999999999,5.025304
ENSMUSG00000042641,Rgsl1,2.002439,0.373086,0.81455,1.883985,0.348059,0.596419,1.493642,0.40438700000000005,0.641138,0.046907,0.291113,0.15184,0.340872,0.753287
ENSMUSG00000042642,Flad1,5.229055,5.988065,3.279252,4.213528,14.481425999999999,9.783825,1.866441,3.012712,2.746572,2.388464,3.284657,3.3732490000000004,3.74635,3.312286
ENSMUSG00000042644,Itpr3,2.433107,5.587195,5.607877,2.605212,5.807062,5.516753,1.972012,2.066539,2.662675,2.539541,2.286481,2.338409,1.955185,2.206555
ENSMUSG00000042647,Acad12,6.851332000000001,4.648453,3.796563,4.9615610000000006,4.787121,5.829048,3.82669,3.416728,3.697112,2.7791050000000004,4.024575,2.7636160000000003,3.9017220000000004,4.039049
ENSMUSG00000042650,Alkbh5,3.377194,1.567073,0.773125,1.491639,0.425081,1.170293,1.281846,0.626648,1.298573,0,0.54781,0,0.493773,1.538302
ENSMUSG00000042655,Shisal2b,0.915649,0.560191,0.679194,0.520971,0,0,0.592633,0.71479,0.207167,1.111796,0,0,1.349188,0.973203
ENSMUSG00000042660,Wdr55,1.711073,1.141476,1.89139,4.119842,0.555429,3.3954020000000003,0.143589,3.496871,0.8287,1.2625060000000001,1.840929,0.949539,0.978629,0.80145
ENSMUSG00000042662,Dusp15,5.230261,4.442449,5.809754,5.617982,6.308567,6.852443,1.817631,2.085494,1.863822,1.784786,1.786113,1.691232,1.702018,2.15672
ENSMUSG00000042670,Immp1l,37.594565,30.352353,30.763449,30.62447,33.736476,29.61604,33.836286,30.888151,31.266879,33.380869,35.325912,31.332734,29.871691,31.079045
ENSMUSG00000042671,Rgs8,2.769535,3.25551,2.562142,3.9995249999999998,4.797162,5.027189000000001,4.284199,2.1870950000000002,3.706499,2.962988,3.000974,2.2278160000000002,1.994777,2.736737
ENSMUSG00000042672,Dcst1,0.548011,0.629522,0.267709,1.212067,0.848849,0.552065,0.589137,0.34658900000000004,0.574642,0.311735,0.318363,0.558613,0.453134,0.27996
ENSMUSG00000042675,Ypel3,32.162978,36.036288,33.324372,23.52916,27.00911,31.942104999999998,57.428084999999996,83.28602399999998,22.272215,44.237773999999995,19.753166,45.868207,19.583633,74.511412000000007
ENSMUSG00000042677,Zc3h12a,0,0,0.817557,0,1.282661,0,0.439781,0.765121,0.402146,0,0,0,0.477111,0
ENSMUSG00000042678,Myo15a,0.49420600000000003,0.729231,0.32295,0.333719,0.963024,0.629722,0.194021,0.20142000000000002,0.079613,0.050056,0.318504,0.311372,0.15363,0.12212999999999999
ENSMUSG00000042682,Selenok,92.035576,83.81295,130.657643,91.28361199999999,101.13381199999999,115.10721600000001,126.41647600000002,142.807918,136.900105,144.427315,133.948093,123.32050699999999,151.55748499999999,136.76905
ENSMUSG00000042684,Npl,0.148511,0.663391,0.415283,0.46966,0.376512,0.211103,1.060232,0.705876,0.695492,0.7125,0.556056,0.848641,0.298542,0.535984
ENSMUSG00000042686,Jph1,0,1.238738,0.362537,0,0,0,0,0,0,0,1.070888,0,0.196806,0
ENSMUSG00000042688,Mapk6,2.917589,2.875382,8.430714,2.551869,5.565339,2.954238,4.125789,2.586246,6.479317999999999,5.226071,4.421443999999999,3.227436,3.6741149999999996,3.473961
ENSMUSG00000042694,Stn1,0,0,6.352552,0,0.474419,1.892807,0,0,0.320965,0,0,0,0,0
ENSMUSG00000042699,Dhx9,85.868235,64.14965600000001,58.233528,91.372011,65.35214500000001,59.603704,54.68918,48.119386999999996,53.936614000000006,54.464728,58.842332999999996,48.625797,56.242769,56.625029
ENSMUSG00000042700,Sipa1l1,7.449261999999999,3.691369,4.280431,10.700677,5.161056999999999,8.794008,5.888254,6.77984,6.761004999999999,6.164026,7.247126,5.0770539999999995,7.71987,7.0356689999999995
ENSMUSG00000042705,Commd10,1.5188110000000001,2.554647,2.2328400000000004,2.86144,7.1544039999999995,1.04584,2.014107,1.6405820000000002,4.0435669999999995,2.912518,2.7807250000000003,3.2356369999999997,6.233839000000001,4.606867
ENSMUSG00000042707,Dnali1,2.728287,2.270345,2.20098,1.634696,2.81217,2.524461,1.535394,1.578773,0.515766,1.00348,1.305162,0.870473,1.073592,1.750533
ENSMUSG00000042708,Shcbp1l,9.423728,8.983251,9.153155,7.599811,7.611296,6.226233000000001,4.0801810000000005,4.147897,3.853937,3.161058,3.2996939999999997,2.452203,2.585032,3.330049
ENSMUSG00000042709,Atpaf2,43.624410000000005,35.024986,41.431194000000005,46.154172,41.934443,36.054991,19.310659,22.956242,19.71863,19.863266,26.505671,22.769033,21.311925000000002,22.086795
ENSMUSG00000042719,Naa25,9.732407,1.5487829999999998,0.303962,9.775034,1.088793,0.67909,0.734016,1.201772,1.204062,0.867625,0.7357260000000001,0.715563,0.843469,0.779526
ENSMUSG00000042724,Map3k9,7.820195,9.068787,8.639466,8.509267,8.176302,8.538591,5.454392,4.977582,6.207792,4.620471,4.1046949999999995,4.526089,5.004429,5.375758
ENSMUSG00000042726,Trafd1,28.746230999999998,32.883225,29.477619999999998,32.019599,21.388648000000003,32.380404,14.442952,12.84436,13.423687000000001,21.010984,15.013879999999999,8.476590999999999,13.344965,7.224564000000001
ENSMUSG00000042729,Wdr74,10.097179,25.034972,10.563711,11.664877,18.650275999999998,15.885509,9.290361,8.879663,7.191389000000001,8.331835,9.17434,8.285595,8.844599,7.396456000000001
ENSMUSG00000042737,Dpm3,56.794702,126.261101,103.910622,34.048055,103.79174499999999,90.94751699999999,55.523497000000006,66.671199,65.431599,61.347362,66.73884,70.085255,63.735552,57.197403
ENSMUSG00000042743,Sgtb,0.751378,0,0,0.91649,0,0,0.467379,1.044966,0,0,1.583149,0,0.227832,0.612687
ENSMUSG00000042744,Hectd4,8.666466,6.3125540000000004,6.2998840000000005,5.943863,6.096353,8.711444,4.208284,5.343997,4.264275,3.452408,3.171598,4.9830820000000005,7.050718,5.69981
ENSMUSG00000042745,Id1,0.712977,0.185335,0.200363,0,0.88483,0.667511,0.627476,0.14174,0.299159,0.312743,0.442445,0.123932,0.27592,0.26713
ENSMUSG00000042747,Krtcap2,1.2404600000000001,7.4442699999999995,12.870303,3.154025,3.427762,1.405188,2.701009,7.118773,4.561904,5.3391,3.88489,2.760015,12.344935999999999,8.907184
ENSMUSG00000042751,Nmnat2,2.0351280000000003,1.447022,1.851226,0.5678110000000001,2.4568269999999997,3.049167,2.370655,2.235712,2.2088229999999998,2.292165,2.6493729999999998,1.5132430000000001,0.804827,1.9110690000000001
ENSMUSG00000042757,Tmem108,0.741906,0.6326350000000001,0.948257,0.974875,0.9607110000000001,0.776454,0.41065399999999996,0.35811400000000004,0.251424,0.29652999999999996,0.397814,0.466887,0.290116,0.511325
ENSMUSG00000042759,Apobr,0,0,0,0,0,0,0.185625,0,0.298237,0,0,0,0,0
ENSMUSG00000042766,Trim46,2.131843,7.468623,5.992632,7.817876,6.066876,3.873933,3.663082,3.054225,4.6946959999999995,2.896721,4.202431,4.9929939999999995,4.944597,2.747899
ENSMUSG00000042770,Hebp1,8.107998,2.5807480000000003,0.50793,3.751217,0.22413,0.182846,0.026235,0,0.052664,0,1.337934,0,0.081397,0.025117
ENSMUSG00000042772,Smg7,10.808732000000001,7.187891,8.921281,7.857017,4.85491,8.802293,4.545657,2.022387,5.109674,2.224902,2.140501,2.57414,3.703504,4.121952
ENSMUSG00000042774,Or7a37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042784,Muc1,0,0,0.445576,0.883415,0,0,0,0,0,0,0,0,0.262188,0
ENSMUSG00000042787,Exog,18.954737,17.980073,19.100081,21.967289,19.368332000000002,18.469566,13.996700999999998,14.333732000000001,15.839281,13.037374,14.204081,13.541368,14.306344,15.134204
ENSMUSG00000042788,Cimip2b,0.788986,0.554647,0,0,1.409998,1.256868,1.157972,1.137804,0,0,1.270726,0,0.851535,1.040776
ENSMUSG00000042790,Rnf214,19.59571,11.667887,10.917823,19.808015,10.061290999999999,14.272061,12.563763,11.242674000000001,8.374918000000001,13.129451000000001,9.803757000000001,7.3727,11.083556999999999,8.569079
ENSMUSG00000042793,Lgr6,0,0,0,0,0,0,0.379916,0,0,0,0,0.449626,0,0
ENSMUSG00000042796,Or5m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042797,Aqp11,0.430601,0.18049,0.178393,0.262599,2.255931,0.137164,3.121074,4.438879999999999,2.934718,5.249771,1.906368,4.968043,4.3715399999999995,3.766721
ENSMUSG00000042800,Spata46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042801,Or6c2b,1.202229,0.733145,0.8083680000000001,1.024449,1.227945,1.5043170000000001,1.1279949999999999,1.150314,1.497724,1.391921,1.135494,1.050784,1.431964,1.329546
ENSMUSG00000042804,Gpr153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042807,Hecw2,1.030667,0.733738,0.156702,1.020103,5.144489,0.208362,0.108727,0.039916,0.32453,0.129314,0.936388,0.083247,0.042297,0.647396
ENSMUSG00000042808,Gpx2,0.099344,0,0,0,0,0,0,0.027212,0,0.026908,0.043791,0,0,0
ENSMUSG00000042810,Krba1,11.410972000000001,7.5723519999999995,7.271512,11.216075,7.57458,7.445845,5.076843,4.192449,4.644256,4.0870560000000005,4.281649,3.515077,4.333712,4.345937999999999
ENSMUSG00000042814,Mcts2,18.98353,25.03046,18.842057,16.69011,19.007414,24.862296,17.951254,18.077609,16.543054,18.412515,17.984492,17.811811,16.295649,19.052371
